Prescription Drug Name,Drug Tier,Coverage Requirements and Limits
aripiprazole tabs 5 mg,1,
ARISTADA PRSY 1064 MG/3.9ML [aripiprazole,4,MB
ARISTADA PRSY 441 MG/1.6ML [aripiprazole lauroxil],4,MB
ARISTADA PRSY 662 MG/2.4ML [aripiprazole lauroxil],4,MB
ARISTADA PRSY 882 MG/3.2ML [aripiprazole lauroxil],4,MB
bupropion hcl er (sr) tb12 100 mg,1,
bupropion hcl er (sr) tb12 150 mg,1,PREV
bupropion hcl er (sr) tb12 200 mg,1,
bupropion hcl er (xl) tb24 150 mg,1,PREV
bupropion hcl er (xl) tb24 300 mg,1,
bupropion hcl tabs 100 mg,1,
bupropion hcl tabs 75 mg,1,
chlorpromazine hcl soln 25 mg/ml,2,MB
chlorpromazine hcl tabs 10 mg,1,
chlorpromazine hcl tabs 100 mg,1,
chlorpromazine hcl tabs 200 mg,1,
chlorpromazine hcl tabs 25 mg,1,
chlorpromazine hcl tabs 50 mg,1,
citalopram hydrobromide soln 10 mg/5ml,1,
citalopram hydrobromide tabs 10 mg,1,
citalopram hydrobromide tabs 20 mg,1,
citalopram hydrobromide tabs 40 mg,1,
clomipramine hcl caps 25 mg,1,
clomipramine hcl caps 50 mg,1,
clomipramine hcl caps 75 mg,1,
clozapine tabs 100 mg,1,
clozapine tabs 200 mg,1,
clozapine tabs 25 mg,1,
clozapine tabs 50 mg,1,
[Prochlorperazine] COMPRO SUPP 25 MG,1,
desipramine hcl tabs 10 mg,1,
desipramine hcl tabs 100 mg,1,
desipramine hcl tabs 150 mg,1,
desipramine hcl tabs 25 mg,1,
desipramine hcl tabs 50 mg,1,
desipramine hcl tabs 75 mg,1,
doxepin hcl caps 10 mg,1,
doxepin hcl caps 100 mg,1,
doxepin hcl caps 150 mg,1,
doxepin hcl caps 25 mg,1,
doxepin hcl caps 50 mg,1,
doxepin hcl caps 75 mg,1,
doxepin hcl conc 10 mg/ml,1,
duloxetine hcl cpep 20 mg,1,
duloxetine hcl cpep 30 mg,1,
duloxetine hcl cpep 60 mg,1,
escitalopram oxalate soln 5 mg/5ml,1,
escitalopram oxalate tabs 10 mg,1,
escitalopram oxalate tabs 20 mg,1,
escitalopram oxalate tabs 5 mg,1,
fluoxetine hcl caps 10 mg,1,
fluoxetine hcl caps 20 mg,1,
fluoxetine hcl caps 40 mg,1,
fluoxetine hcl soln 20 mg/5ml,1,
fluphenazine decanoate soln 25 mg/ml,1,MB
fluphenazine hcl conc 5 mg/ml,2,
fluphenazine hcl tabs 1 mg,1,
fluphenazine hcl tabs 10 mg,1,
fluphenazine hcl tabs 2.5 mg,1,
fluphenazine hcl tabs 5 mg,1,
fluvoxamine maleate tabs 100 mg,1,
fluvoxamine maleate tabs 25 mg,1,
fluvoxamine maleate tabs 50 mg,1,
haloperidol decanoate soln 100 mg/ml,1,MB
haloperidol decanoate soln 50 mg/ml,1,MB
haloperidol lactate conc 2 mg/ml,1,
haloperidol lactate soln 5 mg/ml,1,MB
haloperidol tabs 0.5 mg,1,
haloperidol tabs 1 mg,1,
haloperidol tabs 10 mg,1,
haloperidol tabs 2 mg,1,
haloperidol tabs 20 mg,1,
haloperidol tabs 5 mg,1,
imipramine hcl tabs 10 mg,1,
imipramine hcl tabs 25 mg,1,
imipramine hcl tabs 50 mg,1,
INVEGA SUSTENNA SUSY 117 MG/0.75ML [paliperidone palmitate],4,MB
INVEGA SUSTENNA SUSY 156 MG/ML [paliperidone palmitate],4,MB
INVEGA SUSTENNA SUSY 234 MG/1.5ML [paliperidone palmitate],4,MB
INVEGA SUSTENNA SUSY 39 MG/0.25ML [paliperidone palmitate],4,MB
INVEGA SUSTENNA SUSY 78 MG/0.5ML [paliperidone palmitate],4,MB
loxapine succinate caps 10 mg,1,
loxapine succinate caps 25 mg,1,
loxapine succinate caps 5 mg,1,
loxapine succinate caps 50 mg,1,
maprotiline hcl tabs 25 mg,2,
maprotiline hcl tabs 50 mg,2,
maprotiline hcl tabs 75 mg,2,
mirtazapine tabs 15 mg,1,
mirtazapine tabs 30 mg,1,
mirtazapine tabs 45 mg,1,
nefazodone hcl tabs 100 mg,2,
nefazodone hcl tabs 150 mg,2,
nefazodone hcl tabs 200 mg,2,
nefazodone hcl tabs 250 mg,1,
nefazodone hcl tabs 50 mg,1,
nortriptyline hcl caps 10 mg,1,
nortriptyline hcl caps 25 mg,1,
nortriptyline hcl caps 50 mg,1,
nortriptyline hcl caps 75 mg,1,
nortriptyline hcl soln 10 mg/5ml,1,
olanzapine solr 10 mg,1,MB
olanzapine tabs 10 mg,1,
olanzapine tabs 15 mg,1,
olanzapine tabs 2.5 mg,1,
olanzapine tabs 20 mg,1,
olanzapine tabs 5 mg,1,
olanzapine tabs 7.5 mg,1,
ORAP TABS 1 MG [pimozide],2,
ORAP TABS 2 MG [pimozide],2,
paroxetine hcl tabs 10 mg,1,
paroxetine hcl tabs 20 mg,1,
paroxetine hcl tabs 30 mg,1,
paroxetine hcl tabs 40 mg,1,
perphenazine tabs 16 mg,1,
perphenazine tabs 2 mg,1,
perphenazine tabs 4 mg,1,
perphenazine tabs 8 mg,1,
perphenazine-amitriptyline tabs 2-10 mg,2,
perphenazine-amitriptyline tabs 2-25 mg,2,
perphenazine-amitriptyline tabs 4-10 mg,2,
perphenazine-amitriptyline tabs 4-25 mg,2,
perphenazine-amitriptyline tabs 4-50 mg,2,
phenelzine sulfate tabs 15 mg,1,
pimozide tabs 2 mg,1,
prochlorperazine edisylate soln 10 mg/2ml,1,MB
prochlorperazine maleate tabs 10 mg,1,
prochlorperazine maleate tabs 5 mg,1,
protriptyline hcl tabs 10 mg,1,
protriptyline hcl tabs 5 mg,1,
quetiapine fumarate tabs 100 mg,1,
quetiapine fumarate tabs 200 mg,1,
quetiapine fumarate tabs 25 mg,1,
quetiapine fumarate tabs 300 mg,1,
quetiapine fumarate tabs 400 mg,1,
quetiapine fumarate tabs 50 mg,1,
RISPERDAL CONSTA SRER 12.5 MG [risperidone microspheres],4,MB
RISPERDAL CONSTA SRER 25 MG [risperidone microspheres],4,MB
RISPERDAL CONSTA SRER 37.5 MG [risperidone microspheres],4,MB
RISPERDAL CONSTA SRER 50 MG [risperidone microspheres],4,MB
RISPERIDONE SOLN 1 MG/ML [risperidone],1,
RISPERIDONE TABS 0.25 MG [risperidone],1,
RISPERIDONE TABS 0.5 MG [risperidone],1,
RISPERIDONE TABS 1 MG [risperidone],1,
RISPERIDONE TABS 2 MG [risperidone],1,
RISPERIDONE TABS 3 MG [risperidone],1,
RISPERIDONE TABS 4 MG [risperidone],1,
sertraline hcl tabs 100 mg,1,
sertraline hcl tabs 25 mg,1,
sertraline hcl tabs 50 mg,1,
thioridazine hcl tabs 10 mg,1,
thioridazine hcl tabs 100 mg,1,
thioridazine hcl tabs 25 mg,1,
thioridazine hcl tabs 50 mg,1,
thiothixene caps 1 mg,1,
thiothixene caps 10 mg,1,
thiothixene caps 2 mg,1,
thiothixene caps 5 mg,1,
tranylcypromine sulfate tabs 10 mg,1,
trazodone hcl tabs 100 mg,1,
trazodone hcl tabs 150 mg,1,
trazodone hcl tabs 50 mg,1,
trifluoperazine hcl tabs 1 mg,1,
trifluoperazine hcl tabs 10 mg,1,
trifluoperazine hcl tabs 2 mg,1,
trifluoperazine hcl tabs 5 mg,1,
trimipramine maleate caps 100 mg,1,
trimipramine maleate caps 25 mg,1,
trimipramine maleate caps 50 mg,1,
venlafaxine hcl er cp24 150 mg,1,
venlafaxine hcl er cp24 37.5 mg,1,
venlafaxine hcl er cp24 75 mg,1,
venlafaxine hcl tabs 100 mg,1,
venlafaxine hcl tabs 25 mg,1,
venlafaxine hcl tabs 37.5 mg,1,
venlafaxine hcl tabs 50 mg,1,
venlafaxine hcl tabs 75 mg,1,
ziprasidone hcl caps 20 mg,1,
ziprasidone hcl caps 40 mg,1,
ziprasidone hcl caps 60 mg,1,
ziprasidone hcl caps 80 mg,1,
WIDE-SEAL DIAPHRAGM 60 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 65 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 70 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 75 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 80 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 85 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 90 DPRH 2 % [diaphragm wide seal],2,
WIDE-SEAL DIAPHRAGM 95 DPRH 2 % [diaphragm wide seal],2,
AEROCHAMBER PLUS FLO-VU SMALL MISC [spacer/aerosol-holding chambers],2,
AEROCHAMBER Z-STAT PLUS MISC [spacer/aerosol-holding chambers],2,
AEROCHAMBER Z-STAT PLUS/LARGE MISC [spacer/aerosol-holding chambers],2,
AEROCHAMBER Z-STAT PLUS/MEDIUM MISC [spacer/aerosol-holding chambers],2,
AEROTRACH PLUS MISC  [respiratory therapy supplies],2,
BAYER BREEZE 2 CONTROL LIQD LOW [blood glucose calibration],2,
BAYER BREEZE 2 CONTROL LIQD NORMAL [blood glucose calibration],2,
"BD INSULIN SYRINGE MICROFINE MISC 27G X 5/8"" 1 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE MICROFINE MISC 28G X 1/2"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE MISC 25G X 1"" 1 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE MISC 27G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
BD INSULIN SYRINGE U-500 MISC 31G X 6MM 0.5 ML [insulin syringe/needle u-500],2,
"BD INSULIN SYRINGE U/F 1/2UNIT MISC 31G X 5/16"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE U/F MISC 30G X 1/2"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE U/F MISC 30G X 1/2"" 0.5 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE U/F MISC 30G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE U/F MISC 31G X 5/16"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE U/F MISC 31G X 5/16"" 0.5 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE U/F MISC 31G X 5/16"" 1 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE ULTRAFINE MISC 31G X 15/64"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD INSULIN SYRINGE ULTRAFINE MISC 31G X 5/16"" 0.5 ML [insulin syringe/needle u-100]",2,
"BD INTEGRA INSULIN SYRINGE MISC 29G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
"BD INTEGRA SYRINGE MISC 25G X 5/8"" 3 ML [syringe/needle (disp) 3 ml]",2,
BD LANCET DEVICE MISC  [lancet devices],2,
BD LANCET ULTRAFINE 33G MISC  [lancets],2,
"BD LUER-LOK SYRINGE MISC 2G X 1-1/4"" 3 ML [syringe/needle (disp) 3 ml]",2,
BD PEN NEEDLE MINI U/F MISC 31G X 5 MM [insulin,2,
BD PEN NEEDLE NANO U/F MISC 32G X 4 MM [insulin pen needle],2,
BD PEN NEEDLE ORIGINAL U/F MISC 29G X 12.7MM [insulin pen needle],2,
BD PEN NEEDLE SHORT U/F MISC 31G X 8 MM [insulin pen needle],2,
"BD SAFETYGLIDE INSULIN SYRINGE MISC 29G X 1/2"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD SAFETYGLIDE SYRINGE/NEEDLE MISC 27G X 5/8"" 1 ML [syringe/needle (disp) 1 ml]",2,
"BD VEO INSULIN SYRINGE U/F MISC 31G X 15/64"" 0.3 ML [insulin syringe/needle u-100]",2,
"BD VEO INSULIN SYRINGE U/F MISC 31G X 15/64"" 0.5 ML [insulin syringe/needle u-100]",2,
"BD VEO INSULIN SYRINGE U/F MISC 31G X 15/64"" 1 ML [insulin syringe/needle u-100]",2,
CLICKFINE PEN NEEDLES MISC 31G X 6 MM [insulin pen needle],1,
DISPOSABLE POWER KIT  [misc. devices],2,
"MONOJECT INSULIN SYRINGE MISC 27G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
"MONOJECT INSULIN SYRINGE MISC 29G X 1/2"" 0.3 ML [insulin syringe/needle u-100]",2,
"MONOJECT INSULIN SYRINGE MISC 29G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
OMNITROPE PEN 5 INJ DEVICE MISC  [injection device],2,
ONETOUCH DELICA LANCETS 33G MISC  [lancets],2,
ONETOUCH FINEPOINT LANCETS MISC  [lancets],2,
ONETOUCH SURESOFT LANCING DEV MISC [lancets misc.],2,
ONETOUCH ULTRA CONTROL SOLN  [blood glucose calibration],2,
ONETOUCH ULTRA MINI KIT W/DEVICE [blood glucose monitoring supplies],2,
ONETOUCH ULTRASOFT LANCETS MISC  [lancets],2,
ONETOUCH VERIO SOLN HIGH [blood glucose calibration],2,
PEDIATRIC SMALL MASK MISC  [masks],2,
PENLET II BLOOD SAMPLER KIT  [lancets misc.],2,
"SURE COMFORT INSULIN SYRINGE MISC 28G X 1/2"" 0.5 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 28G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 29G X 1/2""",2,
"SURE COMFORT INSULIN SYRINGE MISC 29G X 1/2"" 0.5 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 30G X 1/2"" 0.3 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 30G X 1/2"" 0.5 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 30G X 1/2"" 1 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 30G X 5/16"" 1 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 31G X 5/16"" 0.3 ML [insulin syringe/needle u-100]",2,
"SURE COMFORT INSULIN SYRINGE MISC 31G X 5/16"" 1 ML [insulin syringe/needle u-100]",2,
"[Insulin Syringe/needle U-100] TERUMO INSULIN SYRINGE/U-100/0.5ML/27G X 1/2"" MIS 0.5/27G",2,
TRUZONE PEAK FLOW METER DEVI  [peak flow meter],2,MB
ULTRA THIN LANCETS 30G MISC  [lancets],2,
"ULTRA-COMFORT INSULIN SYRINGE MISC 31G X 5/16"" 0.3 ML [insulin syringe/needle u-100]",2,
ACETEST TAB TABLETS  [acetone (urine) test],2,
adenosine soln 3 mg/ml,1,MB
AK-FLUOR SOLN 10 % [fluorescein sodium injection],1,MB
ALBUSTIX STRP  [albumin (urine) test],2,
ALTAFLUOR BENOX SOLN 0.25-0.4 % [fluorescein w/ benoxinate],1,
BIO GLO STRP 1 MG [fluorescein sodium topical],1,
CANDIN SOLN  [candida albicans skin test antigen],2,MB
CHEMSTRIP 9 STRP  [multiple urine tests],2,
CHIRHOSTIM SOLR 16 MCG [secretin acetate (human)],2,MB
CONRAY 43 INJ 43%      [iothalamate meglumine],2,MB
CONRAY SOLN 60 % [iothalamate meglumine],2,MB
CORTROSYN SOLR 0.25 MG [cosyntropin],2,MB
CYSTO-CONRAY II SOLN 17.2 % [iothalamate meglumine],2,MB
CYSTOGRAFIN SOLN 30 % [diatrizoate meglumine],2,MB
CYSTOGRAFIN-DILUTE SOLN 18 % [diatrizoate meglumine],2,MB
D-XYLOSE POWD  [d-xylose],2,
DIASTIX STRP  [glucose urine test-(glucose,2,
E-Z-CAT DRY PACK 2 % [barium sulfate],2,
EOVIST SOLN 0.25 MOL/L [gadoxetate disodium],2,MB
GADAVIST SOLN 1 MMOL/ML [gadobutrol],2,MB
GASTROGRAFIN SOLN 66-10 % [diatrizoate meglumine & sodium],2,
INDIGO CARMINE SOLN 8 MG/ML [indigotindisulfonate sodium],2,MB
KETO-DIASTIX STRP  [urine glucose-ketones test],2,
KETOSTIX STRP  [acetone (urine) test],2,
LEXISCAN SOLN 0.4 MG/5ML [regadenoson],2,MB
LUMASON SUSR 60.7-25 MG [sulfur hexafluoride lipid-type a microspheres],2,MB
MAGNEVIST SOLN 469.01 MG/ML [gadopentetate dimeglumine],2,MB
MD-76 R SOLN 66-10 % [diatrizoate meglumine & sodium],2,MB
METOPIRONE CAPS 250 MG [metyrapone],2,
MULTIHANCE SOLN 529 MG/ML [gadobenate dimeglumine],2,MB
OMNIPAQUE INJ 300MG/ML [iohexol],2,MB
OMNIPAQUE INJ 350MG/ML [iohexol],2,MB
OMNIPAQUE SOLN 180 MG/ML [iohexol],2,MB
OMNIPAQUE SOLN 240 MG/ML [iohexol],2,MB
OMNIPAQUE SOLN 300 MG/ML [iohexol],2,MB
OMNIPAQUE SOLN 350 MG/ML [iohexol],2,MB
ONETOUCH ULTRA BLUE STRP  [glucose blood],2,
READI-CAT 2 SUSP 2 % [barium sulfate],2,
READI-CAT 2 SUSP 2.1 % [barium sulfate],2,
THYROGEN SOLR 1.1 MG [thyrotropin alfa],2,MB
TUBERSOL SOLN 5 UNIT/0.1ML [tuberculin ppd],2,MB
VOLUMEN SUSP 0.1 % [barium sulfate],2,
CYTRA K CRYSTALS PACK 3300-1002 MG [potassium citrate-citric acid],1,
CYTRA-K SOLN 1100-334 MG/5ML [potassium citrate- citric acid],1,
NEUT SOLN 4 % [sodium bicarbonate],2,MB
POTASSIUM CITRATE ER TBCR 10 MEQ (1080 MG) [potassium citrate (alkalinizer)],1,
POTASSIUM CITRATE ER TBCR 5 MEQ (540 MG) [potassium citrate (alkalinizer)],1,
POTASSIUM CITRATE-CITRIC ACID SOLN 1100-334 MG/5ML [potassium citrate-citric acid],1,
SOD CITRATE-CITRIC ACID SOLN 500-334 MG/5ML [sodium citrate & citric acid],1,
SODIUM ACETATE SOLN 2 MEQ/ML [sodium acetate],2,MB
SODIUM BICARBONATE SOLN 4.2 % [sodium bicarbonate],1,MB
SODIUM BICARBONATE SOLN 7.5 % [sodium bicarbonate],2,MB
SODIUM BICARBONATE SOLN 8.4 % [sodium bicarbonate],1,MB
THAM SOLN 30 MEQ/100ML [tromethamine],2,MB
TRICITRATES SOLN 550-500-334 MG/5ML [pot & sod citrates w/citric ac],1,
BUPHENYL TABS 500 MG [sodium phenylbutyrate],4,QL - 30 day(s)
lactulose (encephalopathy) soln 10 gm/15ml,1,
lactulose soln 10 gm/15ml,1,
lactulose soln 20 gm/30ml,1,
LITHOSTAT TABS 250 MG [acetohydroxamic acid],2,
sodium phenylbutyrate powd 3 gm/tsp,1,QL - 30 day(s)
AMINOSYN II SOLN 10 % [amino acid infusion],2,MB
AMINOSYN II/ELECTROLYTES SOLN 8.5 % [amino acid electrolyte infusion],2,MB
CLINIMIX E/DEXTROSE (2.75/10) SOLN 2.75 % [amino acid electrolyte w/ calcium infusion in d10w],2,MB
CLINIMIX E/DEXTROSE (2.75/5) SOLN 2.75 % [amino acid electrolyte w/ calcium infusion in d5w],2,MB
CLINIMIX E/DEXTROSE (4.25/10) SOLN 4.25 % [amino acid electrolyte w/ calcium infusion in d10w],2,MB
CLINIMIX E/DEXTROSE (4.25/25) SOLN 4.25 % [amino acid electrolyte w/ calcium infusion in d25w],2,MB
CLINIMIX E/DEXTROSE (4.25/5) SOLN 4.25 % [amino acid electrolyte w/ calcium infusion in d5w],2,MB
CLINIMIX E/DEXTROSE (5/15) SOLN 5 % [amino acid electrolyte w/ calcium infusion in d15w],2,MB
CLINIMIX E/DEXTROSE (5/20) SOLN 5 % [amino acid electrolyte w/ calcium infusion in d20w],2,MB
CLINIMIX E/DEXTROSE (5/25) SOLN 5 % [amino acid electrolyte w/ calcium infusion in d25w],2,MB
CLINIMIX/DEXTROSE (2.75/5) SOLN 2.75 % [amino acid infusion in d5w],2,MB
CLINIMIX/DEXTROSE (4.25/10) SOLN 4.25 % [amino acid infusion in d10w],2,MB
CLINIMIX/DEXTROSE (4.25/20) SOLN 4.25 % [amino acid infusion in d20w],2,MB
CLINIMIX/DEXTROSE (4.25/25) SOLN 4.25 % [amino,2,MB
CLINIMIX/DEXTROSE (4.25/5) SOLN 4.25 % [amino acid infusion in d5w],2,MB
CLINIMIX/DEXTROSE (5/15) SOLN 5 % [amino acid infusion in d15w],2,MB
CLINIMIX/DEXTROSE (5/20) SOLN 5 % [amino acid infusion in d20w],2,MB
CLINIMIX/DEXTROSE (5/25) SOLN 5 % [amino acid infusion in d25w],2,MB
[Amino Acid Infusion] CLINISOL SF SOLN 15 %,2,MB
DEXTROSE SOLN 10 % [dextrose],1,MB
DEXTROSE SOLN 20 % [dextrose],2,MB
DEXTROSE SOLN 40 % [dextrose],2,MB
DEXTROSE SOLN 5 % [dextrose],1,MB
DEXTROSE SOLN 50 % [dextrose],1,MB
DEXTROSE SOLN 70 % [dextrose],1,MB
INTRALIPID EMUL 20 % [fat emulsion plant based],2,MB
INTRALIPID EMUL 30 % [fat emulsion plant based],2,MB
PHENEX-1 POWD  [nutritional supplements],2,
PHLEXY-10 PACK  [nutritional supplements],2,
PROCALAMINE SOLN 3 % [amino acid electrolyte infusion],2,MB
PROSOL SOLN 20 % [amino acid infusion],2,MB
TRAVASOL SOLN 10 % [amino acid infusion],2,MB
TROPHAMINE SOLN 10 % [amino acid infusion],2,MB
TROPHAMINE SOLN 6 % [amino acid infusion],2,MB
amiloride-hydrochlorothiazide tabs 5-50 mg,1,
bumetanide soln 0.25 mg/ml,1,MB
bumetanide tabs 0.5 mg,1,
bumetanide tabs 1 mg,1,
bumetanide tabs 2 mg,1,
chlorthalidone tabs 25 mg,1,
chlorthalidone tabs 50 mg,1,
DYRENIUM CAPS 100 MG [triamterene],2,
DYRENIUM CAPS 50 MG [triamterene],2,
EDECRIN TABS 25 MG [ethacrynic acid],2,
ethacrynic acid tabs 25 mg,1,
furosemide soln 10 mg/ml,1,MB
furosemide soln 10 mg/ml,1,
furosemide soln 8 mg/ml,2,
FUROSEMIDE TABS 20 MG [furosemide],1,
FUROSEMIDE TABS 40 MG [furosemide],1,
furosemide tabs 80 mg,1,
hydrochlorothiazide tabs 12.5 mg,1,
hydrochlorothiazide tabs 25 mg,1,
hydrochlorothiazide tabs 50 mg,1,
indapamide tabs 1.25 mg,1,
indapamide tabs 2.5 mg,1,
MANNITOL SOLN 25 % [mannitol],1,MB
metolazone tabs 10 mg,1,
metolazone tabs 2.5 mg,1,
metolazone tabs 5 mg,1,
OSMITROL SOLN 20 % [mannitol],1,MB
SODIUM EDECRIN SOLR 50 MG [ethacrynate sodium],2,MB
torsemide tabs 10 mg,1,
torsemide tabs 100 mg,1,
torsemide tabs 20 mg,1,
torsemide tabs 5 mg,1,
triamterene-hctz caps 37.5-25 mg,1,
TRIAMTERENE-HCTZ TABS 37.5-25 MG [triamterene & hydrochlorothiazide],1,
TRIAMTERENE-HCTZ TABS 75-50 MG [triamterene & hydrochlorothiazide],1,
[Sodium Polystyrene Sulfonate] KIONEX SUSP 15 GM/60ML,1,
RENVELA PACK 2.4 GM [sevelamer carbonate],2,
RENVELA TABS 800 MG [sevelamer carbonate],2,
sevelamer carbonate pack 2.4 gm,1,
sevelamer carbonate tabs 800 mg,1,
sodium polystyrene sulfonate powd,1,
sodium polystyrene sulfonate susp 15 gm/60ml,1,
sodium polystyrene sulfonate susp 30 gm/120ml,1,
[Sodium Polystyrene Sulfonate] SPS SUSP 15 GM/60ML,1,
[Sodium Polystyrene Sulfonate] SPS SUSP 15 GM/60ML,2,
ACETIC ACID SOLN 0.25 % [acetic acid],1,MB
DIANEAL LOW CALCIUM/4.25% DEX SOLN 483 MOSM/L [peritoneal dialysis solutions],2,MB
DIANEAL PD-2/1.5% DEXTROSE SOLN 346 MOSM/L [peritoneal dialysis solutions],2,MB
DIANEAL PD-2/2.5% DEXTROSE SOLN 396 MOSM/L [peritoneal dialysis solutions],2,MB
DIANEAL PD-2/4.25% DEXTROSE SOLN 485 MOSM/L [peritoneal dialysis solutions],2,MB
LACTATED RINGERS SOLN  [lactated ringer's (irrigation)],2,MB
RINGERS IRRIGATION SOLN  [ringer's irrigation],1,MB
SODIUM CHLORIDE SOLN 0.9 % [sodium chloride (gu irrigant)],1,MB
"STERILE WATER FOR IRRIGATION SOLN  [water for irrigation, sterile]",1,MB
ULTRABAG/DIANEAL/1.5% DEXTROSE SOLN 344 MOSM/L [peritoneal dialysis solutions],2,MB
ULTRABAG/DIANEAL/2.5% DEXTROSE SOLN 395 MOSM/L [peritoneal dialysis solutions],2,MB
calcium acetate (phos binder) caps 667 mg,1,
CALCIUM CHLORIDE SOLN 10 % [calcium chloride (dihydrate)],1,MB
CALCIUM GLUCONATE SOLN 10 % [calcium gluconate],1,MB
CHROMIC CHLORIDE SOLN 40 MCG/10ML [chromic chloride],2,MB
CUPRIC CHLORIDE SOLN 0.4 MG/ML [cupric chloride],2,MB
DEXTROSE 5%/ELECTROLYTE #48 SOLN [electrolyte-48 in dextrose],2,MB
DEXTROSE IN LACTATED RINGERS SOLN 5 % [dextrose in lactated ringers],1,MB
dextrose in ringers soln 5 %,1,MB
DEXTROSE-NACL SOLN 10-0.45 % [dextrose w/ sodium chloride],2,MB
DEXTROSE-NACL SOLN 2.5-0.45 % [dextrose w/ sodium chloride],1,MB
DEXTROSE-NACL SOLN 5-0.2 % [dextrose w/ sodium chloride],1,MB
DEXTROSE-NACL SOLN 5-0.225 % [dextrose w/ sodium chloride],2,MB
DEXTROSE-NACL SOLN 5-0.33 % [dextrose w/ sodium chloride],1,MB
DEXTROSE-NACL SOLN 5-0.45 % [dextrose w/ sodium chloride],1,MB
DEXTROSE-NACL SOLN 5-0.9 % [dextrose w/ sodium chloride],1,MB
EFFER-K TBEF 25 MEQ [potassium bicarbonate],1,
[Calcium Acetate (phosphate Binder)] ELIPHOS TABS 667 MG,2,
HETASTARCH-NACL SOLN 6-0.9 % [hetastarch in sodium chloride],1,MB
HEXTEND SOLN 6 % [hetastarch in lactated electrolyte],2,MB
HYPERLYTE-CR CONC  [parenteral electrolytes],2,MB
K-EFFERVESCENT TBEF 25 MEQ [potassium bicarbonate],1,
K-PHOS TABS 500 MG [potassium phosphate monobasic],2,
K-TAB TBCR 10 MEQ [potassium chloride],2,
KCL IN DEXTROSE-NACL SOLN 10-5-0.45 MEQ/L-%- % [potassium chloride in dextrose & sodium chloride],1,MB
KCL IN DEXTROSE-NACL SOLN 20-5-0.2 MEQ/L-%-% [potassium chloride in dextrose & sodium chloride],1,MB
KCL IN DEXTROSE-NACL SOLN 20-5-0.45 MEQ/L-%- % [potassium chloride in dextrose & sodium chloride],1,MB
KCL IN DEXTROSE-NACL SOLN 20-5-0.9 MEQ/L-%-% [potassium chloride in dextrose & sodium chloride],1,MB
KCL IN DEXTROSE-NACL SOLN 30-5-0.45 MEQ/L-%- % [potassium chloride in dextrose & sodium chloride],1,MB
KCL IN DEXTROSE-NACL SOLN 40-5-0.45 MEQ/L-%- % [potassium chloride in dextrose & sodium chloride],1,MB
KCL IN DEXTROSE-NACL SOLN 40-5-0.9 MEQ/L-%-% [potassium chloride in dextrose & sodium chloride],2,MB
KCL-LACTATED RINGERS-D5W SOLN 20 MEQ/L [potassium chloride in d5w lactated ringers],2,MB
KLOR-CON TBCR 8 MEQ [potassium chloride],1,
LACTATED RINGERS SOLN  [lactated ringer's],2,MB
LMD IN D5W SOLN 10-5 % [dextran 40 in d5w],2,MB
LMD IN NACL SOLN 10-0.9 % [dextran 40 in saline],2,MB
M.T.E.-5 CONCENTRATE INJ CONC     [trace minerals (cr-cu-mn-se-zn)],2,MB
